Time,RtAeroFxi,RtAeroFyi,RtAeroFzi,RtAeroMxi,RtAeroMyi,RtAeroMzi
11.45000017,1151741.125176262,4774.243270470022,-169650.46307703838,10400146.556228593,-946473.6406911568,-1271211.8646874963
11.50000017,1151737.215470714,4762.703142861801,-169647.0583645552,10407821.51413313,-946264.8944888685,-1272806.1892719707
11.55000017,1151743.0352178395,4779.881066787311,-169652.1264100751,10396397.044015339,-946575.6212420192,-1270432.9757898978
11.60000017,1151739.4845727077,4769.400764009805,-169649.03438034153,10403367.147412362,-946386.0459203324,-1271880.8804351646
11.65000017,1151740.7923746363,4773.260952701652,-169650.17326138972,10400799.863347637,-946455.8718145422,-1271347.5766502274
11.70000017,1151752.4330105737,4807.620170424952,-169660.31034665133,10377948.681921247,-947077.3862775387,-1266600.6841218863
11.75000018,1151755.7199261154,4817.322032706766,-169663.1727111539,10371496.293599695,-947252.8806026629,-1265260.3248055768
11.80000018,1151760.2495674533,4830.692000960709,-169667.1172860632,10362604.36908918,-947494.7262903777,-1263413.1988634234
11.85000018,1151743.3480399507,4780.804411790865,-169652.39882684266,10395782.957735341,-946592.3233764701,-1270305.4112005716
11.90000018,1151727.5987059248,4708.96138269995,-169632.37001651854,10443413.184256617,-945334.0509501703,-1280252.0653834003
11.95000018,1151722.527673408,4719.349736034583,-169634.2677013647,10436654.433812467,-945480.6866067136,-1278795.6726357522
12.00000018,1151771.3172562842,4651.925919486887,-169624.10834295952,10480243.33963906,-944605.259799157,-1288287.3043654633
12.05000018,1151823.5716601936,4583.754534402154,-169614.2336141871,10524264.419926034,-943734.1754000268,-1297891.3882114696
12.10000018,1151859.6186980258,4536.727368969608,-169607.42165777745,10554631.803874621,-943133.2688746174,-1304516.6436510182
12.15000018,1151896.308484205,4488.861670479776,-169600.48823857962,10585540.663267663,-942521.6476913872,-1311260.0328468313
12.20000018,1151899.2539821735,4485.0189574974975,-169599.93161576198,10588022.061826639,-942472.5460437526,-1311801.3998387454
12.25000018,1151912.5612055082,4467.658280148144,-169597.416895254,10599232.568558786,-942250.7137430217,-1314247.1973046383
12.30000018,1151899.0712654055,4485.257330806117,-169599.96614449812,10587868.134331342,-942475.5919444637,-1311767.817460453
12.35000018,1151909.5237012238,4471.621025080161,-169597.99090488206,10596673.660409974,-942301.3491420784,-1313688.920037129
12.40000018,1151902.3653506832,4480.9598488875245,-169599.34364770862,10590643.19598419,-942420.6793231318,-1312373.2529613096
12.45000019,1151929.9802040537,4444.933358059338,-169594.12515574007,10613906.989777355,-941960.3378752231,-1317448.717368571
12.50000019,1151935.0535100577,4438.31469491564,-169593.16643232116,10618180.934061734,-941875.7655256896,-1318381.1642552163
12.55000019,1151969.3420609813,4393.581661254747,-169586.6867843865,10647066.902328603,-941304.1730943588,-1324683.219075306
12.60000019,1152022.4711728224,4324.269127352129,-169576.6467584729,10691824.869561164,-940418.5072556536,-1334448.0696259073
12.65000019,1152043.8075670383,4296.433549150061,-169572.6147326511,10709799.452611582,-940062.8281406928,-1338369.586353526
12.70000019,1152089.197781445,4237.217223751716,-169564.0371578889,10748037.880823363,-939306.1702384922,-1346712.0683710356
12.75000019,1152122.620695482,4193.613504772811,-169557.72109290285,10776194.603935197,-938749.0080318071,-1352855.0236968014
12.80000019,1152126.6741568309,4188.325336621211,-169556.95509370632,10779609.39262525,-938681.436560711,-1353600.0285145359
12.85000019,1152098.7146037421,4224.801524613181,-169562.23872499276,10756055.21079131,-939147.5241759187,-1348461.21011702
12.90000019,1152090.5532547734,4235.448865731713,-169563.7810085412,10749179.782667926,-939283.5744076845,-1346961.1972199325
12.95000019,1152043.714264859,4296.555271690636,-169572.63236434618,10709720.851337386,-940064.3834942474,-1338352.437905036
13.00000019,1152063.4710013436,4270.780523724117,-169568.89885291713,10726364.6711483,-939735.037379052,-1341983.6218728025
13.05000019,1152067.0825732038,4266.0688470494115,-169568.2163593875,10729407.195470281,-939674.8322352078,-1342647.4097331034
13.1000002,1152061.9781664733,4272.728084373302,-169569.1809600381,10725107.050761169,-939759.9230359263,-1341709.2466969613
13.1500002,1152053.6017041465,4283.65606357149,-169570.76389443906,10718050.403033387,-939899.5592217208,-1340169.6970991886
13.2000002,1152058.5946666072,4277.1422170599435,-169569.8203538687,10722256.662887217,-939816.3262044147,-1341087.377266302
13.2500002,1152074.4534453752,4256.452766344068,-169566.82345547774,10735616.696131736,-939551.9593043909,-1344002.1371638179
13.3000002,1152049.7983444731,4288.617947690718,-169571.48263089743,10714846.309425553,-939962.9614812052,-1339470.6596503234
13.3500002,1152012.6640770782,4337.063518839116,-169578.50004553146,10683563.00229572,-940581.9921959526,-1332645.5771512873
13.4000002,1151995.7115894295,4359.179828225053,-169581.70362657006,10669281.58744813,-940864.5912959779,-1329529.7993298047
13.4500002,1151996.6342443146,4357.976127546041,-169581.5292686967,10670058.866715176,-940849.2105774932,-1329699.37843154
13.5000002,1151999.6937782804,4353.984642569721,-169580.9510960295,10672636.333498174,-940798.2079421805,-1330261.7046382762
13.5500002,1152050.6924903588,4287.451440010217,-169571.31366048646,10715599.571636595,-939948.0560096399,-1339634.9989483533
13.6000002,1152057.8586160808,4278.102472657803,-169569.95944835196,10721636.586168563,-939828.5962157903,-1340952.0950615474
13.6500002,1152052.8850915744,4284.590960306736,-169570.89931565252,10717446.70158019,-939911.5052011058,-1340037.9874878686
13.7000002,1152060.8378065033,4274.215804313649,-169569.39645853327,10724146.368521001,-939778.9329127052,-1341499.6545487498
13.7500002,1152080.9146212975,4248.02348040933,-169565.60246059482,10741059.834369779,-939444.251070732,-1345189.667221753
13.80000021,1152086.3170766565,4240.975407191932,-169564.58153647388,10745611.066482576,-939354.1917794917,-1346182.6100239058
13.85000021,1152099.126688368,4224.263916725648,-169562.1608516729,10756402.366419006,-939140.654697719,-1348536.9490978506
13.90000021,1152153.2471358648,4153.658080829441,-169551.9334889993,10801995.47218989,-938238.463227496,-1358484.0019136572
13.95000021,1152151.421264049,4156.04012332484,-169552.27853147621,10800457.288921256,-938268.900632475,-1358148.4163036228
14.00000021,1152136.8324316114,4175.072795016238,-169555.03544290664,10788167.106353289,-938512.0974424494,-1355467.065843888
14.05000021,1152153.503716858,4153.323343842866,-169551.88500183786,10802211.625693927,-938234.1860052207,-1358531.1601470045
14.10000021,1152145.2827581635,4164.0484521400895,-169553.4385500804,10795285.98008981,-938371.2299350908,-1357020.1912967162
14.15000021,1152195.672414349,4098.309827275999,-169543.91621032456,10837736.126577234,-937531.2310049207,-1366281.5443458166
14.20000021,1152231.8529261323,4051.108530986798,-169537.0790307956,10868215.954015294,-936928.0994598429,-1372931.3315936218
14.25000021,1152211.8499755631,4077.204491213162,-169540.8590703088,10851364.714175254,-937261.5499802519,-1369254.8947756735
14.30000021,1152201.3314507012,4090.927017072027,-169542.84679904222,10842503.512194067,-937436.8944914051,-1367321.6453813165
14.35000021,1152243.8072678656,4035.5128304757714,-169534.819969866,10878286.7422716,-936728.8197856544,-1375128.4765564082
14.40000021,1152269.3979822889,4002.127042541708,-169529.9839877264,10899845.32508846,-936302.2208690285,-1379831.9149005932
14.45000022,1152321.1262655756,3934.6420373385345,-169520.20868212334,10943423.181523727,-935439.9069357757,-1389339.3005509488
14.50000022,1152316.5985181483,3940.5489617380613,-169521.06430910307,10939608.836356508,-935515.3847874413,-1388507.1244533889
14.55000022,1152302.4671255625,3958.9848548624686,-169523.73477625076,10927704.018368976,-935750.9560445714,-1385909.849025836
14.60000022,1152329.8940787106,3923.2034997062806,-169518.55179255697,10950809.517929379,-935293.7469059048,-1390950.7783632204
14.65000022,1152319.116381128,3937.264143733408,-169520.5884982211,10941729.979075424,-935473.4118435987,-1388969.8943897241
14.70000022,1152353.3543933711,3892.597043115324,-169514.1184007879,10970573.371652106,-934902.6618954433,-1395262.6604668822
14.75000022,1152353.9621534008,3891.804156010751,-169514.00354988535,10971085.371618742,-934892.5304952054,-1395374.3635549634
14.80000022,1152388.5643033162,3846.6619993662557,-169507.4646398645,11000235.527501661,-934315.7103477602,-1401734.0562158125
14.85000022,1152369.027863644,3872.1493468897474,-169511.1565209024,10983777.294032602,-934641.3841003961,-1398143.3616403146
14.90000022,1152381.5575688172,3855.8030240451844,-169508.78873118662,10994332.790146446,-934432.5130792874,-1400446.2553687894
14.95000022,1152354.1357991234,3891.57761683801,-169513.97073534178,10971231.657323498,-934889.635809423,-1395406.2787229875
15.00000022,1152332.3912078727,3919.945731155087,-169518.07989982946,10952913.193698475,-935252.1195961854,-1391409.737533225
15.05000022,1152358.7490735487,3885.5591134429737,-169513.0989459749,10975118.05365872,-934812.7322169992,-1396254.174231661
15.10000023,1152373.139638855,3866.785102150292,-169510.3795018965,10987241.208519025,-934572.8405333284,-1398899.0842383548
15.15000023,1152411.5101601265,3816.726707339293,-169503.12846730294,11019565.98253195,-933933.2013839819,-1405951.3836798838
15.20000023,1152464.2932763859,3747.865561191306,-169493.15382559184,11064032.470039368,-933053.3033147086,-1415652.6420673341
15.25000023,1152473.1492082456,3736.3120633818394,-169491.48028386905,11071493.040981762,-932905.6743398139,-1417280.3156365133
15.30000023,1152463.8578662153,3748.433599713989,-169493.23610683545,11063665.664093118,-933060.561631297,-1415572.6159743797
15.35000023,1152474.6303803434,3734.3797180502243,-169491.20038070995,11072740.83620962,-932880.9831021338,-1417552.5472562935
15.40000023,1152466.2668766526,3745.2907913400036,-169492.7808662644,11065695.105325473,-933020.4032666015,-1416015.379387477
15.45000023,1152436.0771423038,3784.6764861698543,-169498.48594403968,11040262.13470139,-933523.6681521916,-1410466.6654364704
15.50000023,1152475.7331602692,3732.941025244281,-169490.99198386972,11073669.859603232,-932862.5996872034,-1417755.232390529
15.55000023,1152495.5222933437,3707.1240125067256,-169487.25235032436,11090340.971523244,-932532.7135186903,-1421392.3706806886
15.60000023,1152489.7790258573,3714.616711115387,-169488.3376791092,11085502.62642276,-932628.4541708317,-1420336.788406968
15.65000023,1152459.0359577502,3754.7242882344785,-169494.14732263156,11059603.506575318,-933140.9431670862,-1414686.3746294987
15.70000023,1152450.3433047044,3766.064771597941,-169495.79000888803,11052280.487862766,-933285.8502732603,-1413088.710845177
15.75000023,1152488.0373851755,3716.8888652061005,-169488.66680408365,11084035.402637774,-932657.487437185,-1420016.6840351536
15.80000024,1152513.1434466112,3684.1353582466813,-169483.9224088045,11105185.695502566,-932238.96771819,-1424631.045716349
15.85000024,1152468.6564491356,3742.173341828638,-169492.32929896313,11067708.171292372,-932980.5689338965,-1416454.5702071388
15.90000024,1152475.6126449541,3733.098250192518,-169491.01475814253,11073568.332957398,-932864.6086855448,-1417733.08231123
15.95000024,1152450.3549674768,3766.0495562803676,-169495.78780492613,11052290.313022042,-933285.6558540659,-1413090.8544012385
16.00000024,1152443.0048291232,3775.6385875322444,-169497.17679068146,11046098.27931041,-933408.1831507594,-1411739.937736856
16.05000024,1152427.3598678494,3796.0490907593035,-169500.13328310454,11032918.373985924,-933668.985698887,-1408864.4763671302
16.10000024,1152425.3512792655,3798.6695065633216,-169500.51285431767,11031226.263221994,-933702.4690045773,-1408495.3083788033
16.15000024,1152422.9850323272,3801.7565254395445,-169500.96001369518,11029232.847573644,-933741.9144988935,-1408060.4046712639
16.20000024,1152396.742498512,3835.9926805667874,-169505.91917281554,11007125.147521775,-934179.3792882693,-1403237.1653605436
16.25000024,1152425.7128252105,3798.197831718598,-169500.4445314993,11031530.843159502,-933696.442009553,-1408561.7586167022
16.30000024,1152426.6264090503,3797.005965175477,-169500.2718878185,11032300.480636,-933681.2125059972,-1408729.6705081675
16.35000024,1152442.0147893308,3776.9301989350042,-169497.36388255682,11045264.232456444,-933424.6871801448,-1411557.9736445446
16.40000024,1152435.088398375,3785.966406981767,-169498.6727910304,11039429.179531792,-933540.1505794442,-1410284.9395170554
16.45000025,1152427.5127797546,3795.8496010400295,-169500.10438671542,11033047.192740856,-933666.4366472281,-1408892.5807688222
16.50000025,1152405.5090157832,3824.555833525369,-169504.26252813384,11014510.392243067,-934033.2408605311,-1404848.4049999204
16.55000025,1152389.334046296,3845.6577884065227,-169507.31917838028,11000883.988013774,-934302.8786809344,-1401875.530915855
16.60000025,1152373.3962198482,3866.450365163721,-169510.3310147351,10987457.36202306,-934568.5633110531,-1398946.2424717015
16.65000025,1152346.299711919,3901.8006196553783,-169515.4515528422,10964630.24197543,-935020.2639058804,-1393966.047222719
16.70000025,1152350.3492856768,3896.5175232763013,-169514.68628829965,10968041.755612394,-934952.7572411823,-1394710.3375217663
16.75000025,1152392.607397756,3841.3873559413855,-169506.70059974524,11003641.582716804,-934248.3116937258,-1402477.1556503812
16.80000025,1152409.2955292298,3819.6159270870776,-169503.54697517597,11017700.293954171,-933970.1194287719,-1405544.3462011416
16.85000025,1152411.9779668872,3816.116404045581,-169503.040063943,11019960.080587292,-933925.403014076,-1406037.36409523
16.90000025,1152399.87848843,3831.901450730831,-169505.3265519538,11009767.023682239,-934127.1021271272,-1403813.5437681258
16.95000025,1152383.6128084909,3853.1217469708768,-169508.40034412598,10996064.201547477,-934398.2520968198,-1400823.9975813618
17.00000025,1152357.8095724368,3886.784791802917,-169513.27648734878,10974326.582494946,-934828.3937632091,-1396081.4988822823
17.05000025,1152399.2486987193,3832.7230778797034,-169505.44556589544,11009236.46508142,-934137.600763621,-1403697.7917408182
17.10000025,1152418.9639675685,3807.002428820108,-169501.71989077533,11025845.350992689,-933808.9459166721,-1407321.3541759225
17.15000026,1152415.7035747445,3811.255955376832,-169502.33602056385,11023098.673133297,-933863.2968825538,-1406722.1111703531
17.20000026,1152438.0701805246,3782.0763574559287,-169498.10931144241,11041941.145252956,-933490.4440720938,-1410832.9753500493
17.25000026,1152426.9283452698,3796.6120575094596,-169500.21482969422,11032554.84309277,-933676.1792090773,-1408785.1647928634
17.30000026,1152430.1822587757,3792.3669839069457,-169499.59992432897,11035296.062530339,-933621.9362538592,-1409383.2169339536
17.35000026,1152469.633530292,3740.898636334291,-169492.1446559343,11068531.301302701,-932964.280925838,-1416634.1525704935
17.40000026,1152474.0070699505,3735.1928922448938,-169491.31817022833,11072215.736030616,-932891.3737279642,-1417437.9860934638
17.45000026,1152505.1907316823,3694.510514239764,-169485.42526592372,11098486.028561756,-932371.5400065907,-1423169.3786554683
17.50000026,1152517.2137541869,3678.8252124141445,-169483.15322610748,11108614.676089348,-932171.1154193688,-1425379.1467817272
17.55000026,1152534.464290464,3656.32006713471,-169479.89332159856,11123147.178340618,-931883.5478288217,-1428549.7043692195
17.60000026,1152036.2256217743,3561.462870415762,-169338.1969005297,11160753.010873843,-930826.9981624844,-1438462.0388389404
17.65000026,1152542.4960530726,3645.8417851003087,-169478.37552651545,11129913.43802762,-931749.6578103263,-1430025.8999767373
17.70000026,1152524.0416595088,3669.9174892713163,-169481.86292886757,11114366.761002354,-932057.2937821548,-1426634.0797691443
17.75000026,1152541.3401427392,3647.349792130752,-169478.59396362645,11128939.655575085,-931768.9269126977,-1429813.4497537771
17.80000027,1152541.096520382,3647.667623208918,-169478.64000194133,11128734.418914685,-931772.9881136459,-1429768.6732493865
17.85000027,1152552.2590894543,3633.1048737019278,-169476.5305655351,11138138.188024694,-931586.9073425392,-1431820.2945729033
17.90000027,1152517.6128801764,3678.3045104350176,-169483.07780163418,11108950.91487341,-932164.4619624962,-1425452.5040336023
17.95000027,1152533.0945626362,3658.1070216539697,-169480.15216467742,11121993.267968051,-931906.3812830892,-1428297.9556184695
18.00000027,1152568.5182900757,3611.893030416085,-169473.45799778617,11151835.551737638,-931315.8653835101,-1434808.6498951896
