# Time(s),U_avg(m/s)
2.717000040500000182e+02,1.016522971011950638e+01
2.717500040499999727e+02,1.017341349482932777e+01
2.718000040499999841e+02,1.015866664320289736e+01
2.718500040499999955e+02,1.016982301681524881e+01
2.719000040500000068e+02,1.016061119904715504e+01
2.719500040500000182e+02,1.015097778079750768e+01
2.720000040499999727e+02,1.014840387930687804e+01
2.720500040499999841e+02,1.015894847395958855e+01
2.721000040499999955e+02,1.016699936286543959e+01
2.721500040600000148e+02,1.015103582724061937e+01
2.722000040600000261e+02,1.013774701061288752e+01
2.722500040599999807e+02,1.013335228385411035e+01
2.723000040599999920e+02,1.012544345598008455e+01
2.723500040600000034e+02,1.010279999678344431e+01
2.724000040600000148e+02,1.009979303827643804e+01
2.724500040600000261e+02,1.011946390857054823e+01
2.725000040599999807e+02,1.011488129464064478e+01
2.725500040599999920e+02,1.011158945030099865e+01
2.726000040600000034e+02,1.012533729209070898e+01
2.726500040600000148e+02,1.013655171214617212e+01
2.727000040600000261e+02,1.011770571235944338e+01
2.727500040599999807e+02,1.011737805546345470e+01
2.728000040700000000e+02,1.012899192669980764e+01
2.728500040700000113e+02,1.011393880370906295e+01
2.729000040700000227e+02,1.010931418248480185e+01
2.729500040699999772e+02,1.012624770472478453e+01
2.730000040699999886e+02,1.010371728333841368e+01
2.730500040700000000e+02,1.009810510881225731e+01
2.731000040700000113e+02,1.009920188107948036e+01
2.731500040700000227e+02,1.010868483683842811e+01
2.732000040699999772e+02,1.012556489524922831e+01
2.732500040699999886e+02,1.011020244581821537e+01
2.733000040700000000e+02,1.009962119025406757e+01
2.733500040700000113e+02,1.009188955678533084e+01
2.734000040700000227e+02,1.010503096599831707e+01
2.734500040699999772e+02,1.008353621536010536e+01
2.735000040799999965e+02,1.008337964271750131e+01
2.735500040800000079e+02,1.009590621789489262e+01
2.736000040800000193e+02,1.011428631859874550e+01
2.736500040799999738e+02,1.012419469368418667e+01
2.737000040799999852e+02,1.012453991726690816e+01
2.737500040799999965e+02,1.015068831235093505e+01
2.738000040800000079e+02,1.014988864622016784e+01
2.738500040800000193e+02,1.014487908542579397e+01
2.739000040799999738e+02,1.015592853137978047e+01
2.739500040799999852e+02,1.011945779841864379e+01
2.740000040799999965e+02,1.012317200700882935e+01
2.740500040800000079e+02,1.013497911179922539e+01
2.741000040800000193e+02,1.015042252074300144e+01
2.741500040899999817e+02,1.015277874807196135e+01
2.742000040899999931e+02,1.014200273141579167e+01
2.742500040900000045e+02,1.012151997468709830e+01
2.743000040900000158e+02,1.012370511776267712e+01
2.743500040900000272e+02,1.009754679368179708e+01
2.744000040899999817e+02,1.007648586382894962e+01
2.744500040899999931e+02,1.010031469249545921e+01
2.745000040900000045e+02,1.012866579734179595e+01
2.745500040900000158e+02,1.011844885958507589e+01
2.746000040900000272e+02,1.011904230808899818e+01
2.746500040899999817e+02,1.010076378866058988e+01
2.747000040899999931e+02,1.009886887780057485e+01
2.747500040900000045e+02,1.011383798620260421e+01
2.748000040900000158e+02,1.012086771597107493e+01
2.748500040999999783e+02,1.013002225106504817e+01
2.749000040999999896e+02,1.014510897989127791e+01
2.749500041000000010e+02,1.014390604373467752e+01
2.750000041000000124e+02,1.013652879907652249e+01
2.750500041000000238e+02,1.013192098077000480e+01
2.751000040999999783e+02,1.015049507879689017e+01
2.751500040999999896e+02,1.014858336501913350e+01
2.752000041000000010e+02,1.015426733383019098e+01
2.752500041000000124e+02,1.017702841345103160e+01
2.753000041000000238e+02,1.017161863770678210e+01
2.753500040999999783e+02,1.017095874130087552e+01
2.754000040999999896e+02,1.019217853510329519e+01
2.754500041000000010e+02,1.019723621334393115e+01
2.755000041100000203e+02,1.016924484369109294e+01
2.755500041099999748e+02,1.014738653901444110e+01
2.756000041099999862e+02,1.013984050140986426e+01
2.756500041099999976e+02,1.013962893740010252e+01
2.757000041100000090e+02,1.016684660906777538e+01
2.757500041100000203e+02,1.018098855565545691e+01
2.758000041099999748e+02,1.017187908293179888e+01
2.758500041099999862e+02,1.014159029616210006e+01
2.759000041099999976e+02,1.014051185435059566e+01
2.759500041100000090e+02,1.014346076641448846e+01
2.760000041100000203e+02,1.014330572130986141e+01
2.760500041099999748e+02,1.014656090473806849e+01
2.761000041099999862e+02,1.015209822990336974e+01
2.761500041099999976e+02,1.018809542609175089e+01
2.762000041200000169e+02,1.017528014623677457e+01
2.762500041200000283e+02,1.016824888893032686e+01
2.763000041199999828e+02,1.015844820527224002e+01
2.763500041199999941e+02,1.016512965638203703e+01
2.764000041200000055e+02,1.014509905089443009e+01
2.764500041200000169e+02,1.012720699857411155e+01
2.765000041200000283e+02,1.012630116855396700e+01
2.765500041199999828e+02,1.011385708042731224e+01
2.766000041199999941e+02,1.012876203223432192e+01
2.766500041200000055e+02,1.012269541516011984e+01
2.767000041200000169e+02,1.012320408530633919e+01
2.767500041200000283e+02,1.010955018710219200e+01
2.768000041199999828e+02,1.008522567236226308e+01
2.768500041300000021e+02,1.009217367884898664e+01
2.769000041300000134e+02,1.007363089535061995e+01
2.769500041300000248e+02,1.007785148278006027e+01
2.770000041299999793e+02,1.007537305241297076e+01
2.770500041299999907e+02,1.005339025339122472e+01
2.771000041300000021e+02,1.007390126957248455e+01
2.771500041300000134e+02,1.005645754964830729e+01
2.772000041300000248e+02,1.007032301186221623e+01
2.772500041299999793e+02,1.004867627119532969e+01
2.773000041299999907e+02,1.004285558773536380e+01
2.773500041300000021e+02,1.005972113453538697e+01
2.774000041300000134e+02,1.004510947001988797e+01
2.774500041300000248e+02,1.003760238463371657e+01
2.775000041399999873e+02,1.002911843871148889e+01
2.775500041399999986e+02,1.001840734241932829e+01
2.776000041400000100e+02,1.003574031584019899e+01
2.776500041400000214e+02,1.003941098959805167e+01
2.777000041399999759e+02,1.003051308088415539e+01
2.777500041399999873e+02,1.001875943992294182e+01
2.778000041399999986e+02,1.001662546936958442e+01
2.778500041400000100e+02,1.000885030106851481e+01
2.779000041400000214e+02,1.000252094746232956e+01
2.779500041399999759e+02,1.003719071314901434e+01
2.780000041399999873e+02,1.005156637304712142e+01
2.780500041399999986e+02,1.004202995345899296e+01
2.781000041400000100e+02,1.001670490134437053e+01
2.781500041400000214e+02,1.000996234871550605e+01
2.782000041499999838e+02,1.001487032823443002e+01
2.782500041499999952e+02,9.972900458557409920e+00
2.783000041500000066e+02,9.956449638318042972e+00
2.783500041500000179e+02,9.922416855967616911e+00
2.784000041499999725e+02,9.905318359626157587e+00
2.784500041499999838e+02,9.922410745815708921e+00
2.785000041499999952e+02,9.924354537890977213e+00
2.785500041500000066e+02,9.890022358097127153e+00
2.786000041500000179e+02,9.903895458000921082e+00
2.786500041499999725e+02,9.902030334131451283e+00
2.787000041499999838e+02,9.891856931207065884e+00
2.787500041499999952e+02,9.908914947792142769e+00
2.788000041500000066e+02,9.886067562275622223e+00
2.788500041600000259e+02,9.860981569854338602e+00
2.789000041599999804e+02,9.882358700068351709e+00
2.789500041599999918e+02,9.897364469381820129e+00
2.790000041600000031e+02,9.893613599880195508e+00
2.790500041600000145e+02,9.907494337473874424e+00
2.791000041600000259e+02,9.909752038603338420e+00
2.791500041599999804e+02,9.897362941843844908e+00
2.792000041599999918e+02,9.900113273970774230e+00
2.792500041600000031e+02,9.911793593109111455e+00
2.793000041600000145e+02,9.899794018533658146e+00
2.793500041600000259e+02,9.905550545398606133e+00
2.794000041599999804e+02,9.897799817705163150e+00
2.794500041599999918e+02,9.913794667858502052e+00
2.795000041600000031e+02,9.898538382316864670e+00
2.795500041700000224e+02,9.895752153047483901e+00
2.796000041699999770e+02,9.874049657244448497e+00
2.796500041699999883e+02,9.852823753290124387e+00
2.797000041699999997e+02,9.858965983494170970e+00
2.797500041700000111e+02,9.836149148737181491e+00
2.798000041700000224e+02,9.859130193826658228e+00
2.798500041699999770e+02,9.866997778175315759e+00
2.799000041699999883e+02,9.855456464992853327e+00
2.799500041699999997e+02,9.857826440163600878e+00
2.800000041700000111e+02,9.856008669971407343e+00
2.800500041700000224e+02,9.838742908221506767e+00
2.801000041699999770e+02,9.868578016212143922e+00
2.801500041699999883e+02,9.846640279560707754e+00
2.802000041800000076e+02,9.860842563898465585e+00
2.802500041800000190e+02,9.856103377325958093e+00
2.803000041799999735e+02,9.867438472881573830e+00
2.803500041799999849e+02,9.866762537326913218e+00
2.804000041799999963e+02,9.882348771071503890e+00
2.804500041800000076e+02,9.888642991304225305e+00
2.805000041800000190e+02,9.888728533430917622e+00
2.805500041799999735e+02,9.900198052328477161e+00
2.806000041799999849e+02,9.908594164817049688e+00
2.806500041799999963e+02,9.908281019531839817e+00
2.807000041800000076e+02,9.869460169393649451e+00
2.807500041800000190e+02,9.857236046735630808e+00
2.808000041799999735e+02,9.856390554465566112e+00
2.808500041799999849e+02,9.847814956264739905e+00
2.809000041900000042e+02,9.852159274270288591e+00
2.809500041900000156e+02,9.852215029406433899e+00
2.810000041900000269e+02,9.870453832847450926e+00
2.810500041899999815e+02,9.854512446523292724e+00
2.811000041899999928e+02,9.856285918114165767e+00
2.811500041900000042e+02,9.857049687102483304e+00
2.812000041900000156e+02,9.853590577354392366e+00
2.812500041900000269e+02,9.819521897861514859e+00
2.813000041899999815e+02,9.814477203693680707e+00
2.813500041899999928e+02,9.836656291345423853e+00
2.814000041900000042e+02,9.839205752228426860e+00
2.814500041900000156e+02,9.833503452961650737e+00
2.815000041900000269e+02,9.814479495000643539e+00
2.815500041999999894e+02,9.805597625435503062e+00
2.816000042000000008e+02,9.774530558066709673e+00
2.816500042000000121e+02,9.780256534172124816e+00
2.817000042000000235e+02,9.783622464103638450e+00
2.817500041999999780e+02,9.774144854727609300e+00
2.818000041999999894e+02,9.745376732013651733e+00
2.818500042000000008e+02,9.739236029347582146e+00
2.819000042000000121e+02,9.726394781347003970e+00
2.819500042000000235e+02,9.710718422861789989e+00
2.820000041999999780e+02,9.728961045147748621e+00
2.820500041999999894e+02,9.724637348904884959e+00
2.821000042000000008e+02,9.705763853434577371e+00
2.821500042000000121e+02,9.703626064036276588e+00
2.822000042099999746e+02,9.691806738942066346e+00
2.822500042099999860e+02,9.661211680808055036e+00
2.823000042099999973e+02,9.645356600379576761e+00
2.823500042100000087e+02,9.633428056320038735e+00
2.824000042100000201e+02,9.619038648580140460e+00
2.824500042099999746e+02,9.613346278310212156e+00
2.825000042099999860e+02,9.620660130142338673e+00
2.825500042099999973e+02,9.600175845875670078e+00
2.826000042100000087e+02,9.597716509733288603e+00
2.826500042100000201e+02,9.592361725356196800e+00
2.827000042099999746e+02,9.598849942911952482e+00
2.827500042099999860e+02,9.594973051527253105e+00
2.828000042099999973e+02,9.590036048786769740e+00
2.828500042100000087e+02,9.604103146013597936e+00
2.829000042200000280e+02,9.589855035536539063e+00
2.829500042199999825e+02,9.581442120130223117e+00
2.830000042199999939e+02,9.574449815042180845e+00
2.830500042200000053e+02,9.533617961157750287e+00
2.831000042200000166e+02,9.547195482463067151e+00
2.831500042200000280e+02,9.542637309140788560e+00
2.832000042199999825e+02,9.520197776264028633e+00
2.832500042199999939e+02,9.535426566122085390e+00
2.833000042200000053e+02,9.524811704722452532e+00
2.833500042200000166e+02,9.501288383651267822e+00
2.834000042200000280e+02,9.497025025158484013e+00
2.834500042199999825e+02,9.497215203636573122e+00
2.835000042199999939e+02,9.500904971619133832e+00
2.835500042300000132e+02,9.482359896813800759e+00
2.836000042300000246e+02,9.482078829826102506e+00
2.836500042299999791e+02,9.470445100596053933e+00
2.837000042299999905e+02,9.434732026471326805e+00
2.837500042300000018e+02,9.426473392400652074e+00
2.838000042300000132e+02,9.424655622208456762e+00
2.838500042300000246e+02,9.429894313699323405e+00
2.839000042299999791e+02,9.435214728471944312e+00
2.839500042299999905e+02,9.430684050833244569e+00
2.840000042300000018e+02,9.419051085372185383e+00
2.840500042300000132e+02,9.388002348459112412e+00
2.841000042300000246e+02,9.393119600680837067e+00
2.841500042299999791e+02,9.408608071994924771e+00
2.842000042299999905e+02,9.406613871166427998e+00
2.842500042400000098e+02,9.418489715165772935e+00
2.843000042400000211e+02,9.413749001055286669e+00
2.843500042399999757e+02,9.393351022684298002e+00
2.844000042399999870e+02,9.385394841132997712e+00
2.844500042399999984e+02,9.362418378657448415e+00
2.845000042400000098e+02,9.350997740975140360e+00
2.845500042400000211e+02,9.338549834003547545e+00
2.846000042399999757e+02,9.336314282174742019e+00
2.846500042399999870e+02,9.334812712343708796e+00
2.847000042399999984e+02,9.334425481466631425e+00
2.847500042400000098e+02,9.342833050490028768e+00
2.848000042400000211e+02,9.322912427736737229e+00
2.848500042399999757e+02,9.325781907825847483e+00
2.849000042499999950e+02,9.327618772242750822e+00
2.849500042500000063e+02,9.335056354650983934e+00
2.850000042500000177e+02,9.337091799004848980e+00
2.850500042499999722e+02,9.321915709206983536e+00
2.851000042499999836e+02,9.296747229734965146e+00
2.851500042499999950e+02,9.300681403793786828e+00
2.852000042500000063e+02,9.287969232752237403e+00
2.852500042500000177e+02,9.260735521935808734e+00
2.853000042499999722e+02,9.238291406445117815e+00
2.853500042499999836e+02,9.232700617450634084e+00
2.854000042499999950e+02,9.216896709544373678e+00
2.854500042500000063e+02,9.208382976631602546e+00
2.855000042500000177e+02,9.199241425610432898e+00
2.855500042599999801e+02,9.179960077500362914e+00
2.856000042599999915e+02,9.169569000414306004e+00
2.856500042600000029e+02,9.138874652311812952e+00
2.857000042600000143e+02,9.154510531040642718e+00
2.857500042600000256e+02,9.123312095405859523e+00
2.858000042599999801e+02,9.106749001125210796e+00
2.858500042599999915e+02,9.108991426874910147e+00
2.859000042600000029e+02,9.113319705731706577e+00
2.859500042600000143e+02,9.095303922835277888e+00
2.860000042600000256e+02,9.092066306093800065e+00
2.860500042599999801e+02,9.090974116440508013e+00
2.861000042599999915e+02,9.083705326978691375e+00
2.861500042600000029e+02,9.077847982607286426e+00
2.862000042600000143e+02,9.058463525683793094e+00
2.862500042699999767e+02,9.031580384833004516e+00
2.863000042699999881e+02,9.010391141790117686e+00
2.863500042699999995e+02,8.976341556521948206e+00
2.864000042700000108e+02,8.975002669485425244e+00
2.864500042700000222e+02,8.989770906643528292e+00
2.865000042699999767e+02,9.007138249668876995e+00
2.865500042699999881e+02,8.993751670610640403e+00
2.866000042699999995e+02,8.962566219048655469e+00
2.866500042700000108e+02,8.957930905058558935e+00
2.867000042700000222e+02,8.961428203256064151e+00
2.867500042699999767e+02,8.948900100540697622e+00
2.868000042699999881e+02,8.944147929895386540e+00
2.868500042699999995e+02,8.940839282637995211e+00
2.869000042800000188e+02,8.933019815735603331e+00
2.869500042799999733e+02,8.922834956276393115e+00
2.870000042799999846e+02,8.915175117092559276e+00
2.870500042799999960e+02,8.924983438440529326e+00
2.871000042800000074e+02,8.927648992209755718e+00
2.871500042800000188e+02,8.928241676944692173e+00
2.872000042799999733e+02,8.901181341688610971e+00
2.872500042799999846e+02,8.910750603343238652e+00
2.873000042799999960e+02,8.905281253617898685e+00
2.873500042800000074e+02,8.907277745753360065e+00
2.874000042800000188e+02,8.907736007146349166e+00
2.874500042799999733e+02,8.895239982728490702e+00
2.875000042799999846e+02,8.888064373083249592e+00
2.875500042799999960e+02,8.871217156738948617e+00
